task_id	hash	native_id	name	status	exit	submit	duration	realtime	%cpu	peak_rss	peak_vmem	rchar	wchar
2330	f4/5d412d	13160588	ame_run_shuffle (2365)	CACHED	0	2021-09-14 15:39:30.803	19.9s	9.3s	70.1%	17.3 MB	340.8 MB	1.4 MB	362.1 KB
2329	18/b29114	13160592	ame_run_shuffle (2369)	CACHED	0	2021-09-14 15:39:30.844	14.8s	168ms	8.4%	0	0	362.5 KB	243.2 KB
2308	d1/424156	13160580	ame_run_shuffle (2357)	CACHED	0	2021-09-14 15:39:30.708	24.9s	13.7s	68.5%	14.1 MB	340.8 MB	1.1 MB	1.1 MB
2332	80/a39cd7	13160523	ame_run_shuffle (2300)	CACHED	0	2021-09-14 15:39:15.866	14.8s	161ms	8.6%	0	0	368.4 KB	245.8 KB
2309	7b/f9b478	13160583	ame_run_shuffle (2360)	CACHED	0	2021-09-14 15:39:30.745	9.9s	148ms	9.4%	0	0	357.6 KB	242.6 KB
2331	6e/108301	13160606	ame_run_shuffle (2382)	CACHED	0	2021-09-14 15:39:35.659	10s	1.7s	48.8%	11.7 MB	340.8 MB	524.2 KB	260.6 KB
2311	a6/ed3597	13160559	ame_run_shuffle (2335)	CACHED	0	2021-09-14 15:39:25.744	9.9s	138ms	16.1%	0	0	357.2 KB	241.9 KB
2341	eb/99d6b6	13160593	ame_run_shuffle (2370)	CACHED	0	2021-09-14 15:39:30.856	9.8s	137ms	9.5%	0	0	362.2 KB	249.6 KB
2345	cf/266336	13160617	ame_run_shuffle (2394)	CACHED	0	2021-09-14 15:39:35.786	14.9s	5s	67.7%	13.7 MB	340.9 MB	1000.1 KB	282.8 KB
2343	e0/a6d79a	13160541	ame_run_shuffle (2317)	CACHED	0	2021-09-14 15:39:20.834	9.8s	164ms	9.1%	0	0	362.7 KB	246.8 KB
2259	3e/21c10b	13160533	ame_run_shuffle (2309)	CACHED	0	2021-09-14 15:39:20.734	9.9s	159ms	9.0%	0	0	364.1 KB	243.8 KB
2342	a9/aec03a	13160611	ame_run_shuffle (2388)	CACHED	0	2021-09-14 15:39:35.716	9.9s	134ms	10.3%	0	0	360.7 KB	246.1 KB
2344	5c/297766	13160625	ame_run_shuffle (2402)	CACHED	0	2021-09-14 15:39:35.898	19.7s	4.5s	66.6%	13.6 MB	340.8 MB	838.6 KB	285.5 KB
2314	a9/a9fc93	13160582	ame_run_shuffle (2359)	CACHED	0	2021-09-14 15:39:30.733	19.9s	7.3s	67.9%	14.4 MB	340.9 MB	1.3 MB	306.8 KB
2340	d1/5dedc4	13160622	ame_run_shuffle (2399)	CACHED	0	2021-09-14 15:39:35.861	14.8s	136ms	5.0%	0	0	355.8 KB	246.2 KB
2312	8a/ae684a	13160537	ame_run_shuffle (2313)	CACHED	0	2021-09-14 15:39:20.775	14.9s	3.4s	63.7%	13.9 MB	340.9 MB	1003.3 KB	295 KB
2348	94/ee7539	13160608	ame_run_shuffle (2384)	CACHED	0	2021-09-14 15:39:35.682	15s	4.8s	67.1%	13.5 MB	340.8 MB	839.7 KB	288.4 KB
2346	fc/fa2554	13160627	ame_run_shuffle (2404)	CACHED	0	2021-09-14 15:39:35.922	34.7s	22.8s	69.3%	15.4 MB	340.9 MB	1.5 MB	2 MB
2317	0d/2cde09	13160596	ame_run_shuffle (2373)	CACHED	0	2021-09-14 15:39:30.886	14.8s	1.7s	50.8%	11.6 MB	340.8 MB	529.8 KB	293 KB
2318	7e/e9b1c9	13160595	ame_run_shuffle (2372)	CACHED	0	2021-09-14 15:39:30.876	9.8s	196ms	11.9%	0	0	362.5 KB	242.6 KB
2306	ab/71e372	13160577	ame_run_shuffle (2354)	CACHED	0	2021-09-14 15:39:30.666	10s	280ms	18.0%	0	0	603.6 KB	344.6 KB
2349	00/10ff7c	13160614	ame_run_shuffle (2391)	CACHED	0	2021-09-14 15:39:35.750	14.9s	1.7s	51.4%	11.6 MB	340.8 MB	528.2 KB	271.2 KB
2253	b2/7c019f	13160521	ame_run_shuffle (2298)	CACHED	0	2021-09-14 15:39:15.847	14.8s	128ms	5.9%	0	0	368.2 KB	251 KB
2333	72/27e111	13160607	ame_run_shuffle (2383)	CACHED	0	2021-09-14 15:39:35.671	20s	11.8s	68.7%	17.6 MB	340.8 MB	1.3 MB	351.2 KB
2313	7f/f91e41	13160555	ame_run_shuffle (2331)	CACHED	0	2021-09-14 15:39:25.705	10s	3.8s	64.0%	13.5 MB	340.9 MB	1001.2 KB	305.5 KB
2297	1e/dcbe50	13160565	ame_run_shuffle (2342)	CACHED	0	2021-09-14 15:39:25.799	9.9s	151ms	9.5%	0	0	356.1 KB	240.8 KB
2352	fb/bd84c5	13160574	ame_run_shuffle (2351)	CACHED	0	2021-09-14 15:39:25.901	14.7s	297ms	17.4%	0	0	603.6 KB	341.6 KB
2353	3c/8fefdc	13160629	ame_run_shuffle (2406)	CACHED	0	2021-09-14 15:39:35.947	14.7s	194ms	17.1%	0	0	617 KB	367.1 KB
2335	08/4e6cb7	13160610	ame_run_shuffle (2387)	CACHED	0	2021-09-14 15:39:35.705	9.9s	168ms	8.6%	0	0	360.9 KB	243.5 KB
2246	8c/087650	13160512	ame_run_shuffle (2289)	CACHED	0	2021-09-14 15:39:15.745	9.9s	153ms	9.5%	0	0	363.2 KB	245.4 KB
2338	f8/c7fc97	13160598	ame_run_shuffle (2375)	CACHED	0	2021-09-14 15:39:30.906	14.7s	3s	66.0%	13.5 MB	340.8 MB	845.3 KB	283.7 KB
2356	f8/6ec5e0	13160632	ame_run_shuffle (2409)	CACHED	0	2021-09-14 15:39:35.985	19.6s	4s	62.4%	12.7 MB	340.8 MB	784.5 KB	847.3 KB
2337	41/26152f	13160616	ame_run_shuffle (2393)	CACHED	0	2021-09-14 15:39:35.774	14.9s	4.1s	64.2%	13.6 MB	340.8 MB	843.7 KB	284.8 KB
2336	0c/16c1bb	13160612	ame_run_shuffle (2389)	CACHED	0	2021-09-14 15:39:35.727	9.9s	131ms	10.3%	0	0	360.7 KB	257 KB
2357	a8/231122	13160633	ame_run_shuffle (2410)	CACHED	0	2021-09-14 15:39:35.996	49.6s	35.5s	73.3%	18.4 MB	340.8 MB	1.6 MB	2.6 MB
2320	b8/186628	13160602	ame_run_shuffle (2379)	CACHED	0	2021-09-14 15:39:30.949	14.7s	146ms	10.0%	0	0	356.6 KB	244.9 KB
2321	4e/2bf4eb	13160578	ame_run_shuffle (2355)	CACHED	0	2021-09-14 15:39:30.681	15s	3.8s	62.1%	12.9 MB	340.8 MB	770.9 KB	839.8 KB
2362	03/d67676	13160640	ame_run_shuffle (2416)	CACHED	0	2021-09-14 15:39:40.687	10s	383ms	23.2%	0	0	664.9 KB	395 KB
2339	cb/40d81d	13160621	ame_run_shuffle (2398)	CACHED	0	2021-09-14 15:39:35.852	9.8s	142ms	10.7%	0	0	355.6 KB	245.2 KB
2194	1f/fe18c3	13160467	ame_run_shuffle (2245)	CACHED	0	2021-09-14 15:39:05.711	10s	165ms	13.4%	0	0	374.7 KB	248.4 KB
2363	e0/2d133f	13160584	ame_run_shuffle (2361)	CACHED	0	2021-09-14 15:39:30.759	9.9s	154ms	9.9%	0	0	357.4 KB	246.5 KB
2265	2f/4d1752	13160545	ame_run_shuffle (2321)	CACHED	0	2021-09-14 15:39:20.884	14.8s	4.5s	64.5%	13.4 MB	340.8 MB	845.7 KB	291.8 KB
2347	6b/b0cda6	13160581	ame_run_shuffle (2358)	CACHED	0	2021-09-14 15:39:30.721	19.9s	8.9s	68.7%	14.4 MB	340.9 MB	1.2 MB	1.4 MB
2358	68/9110b1	13160639	ame_run_shuffle (2415)	CACHED	0	2021-09-14 15:39:40.674	10s	243ms	16.8%	0	0	664.9 KB	387.6 KB
2359	22/10bb78	13160631	ame_run_shuffle (2408)	CACHED	0	2021-09-14 15:39:35.974	14.7s	313ms	21.3%	0	0	617.2 KB	347.8 KB
2364	0a/a1a571	13160630	ame_run_shuffle (2407)	CACHED	0	2021-09-14 15:39:35.962	14.7s	215ms	23.0%	0	0	617 KB	351.2 KB
2365	0d/41fd03	13160530	ame_run_shuffle (2386)	CACHED	0	2021-09-14 15:39:20.695	14.9s	7.5s	69.3%	14.4 MB	340.9 MB	1.3 MB	324.7 KB
2258	90/54334e	13160520	ame_run_shuffle (2297)	CACHED	0	2021-09-14 15:39:15.837	14.8s	157ms	9.3%	0	0	368.4 KB	245.3 KB
2268	7b/972565	13160547	ame_run_shuffle (2323)	CACHED	0	2021-09-14 15:39:20.906	19.7s	7.4s	68.6%	14.6 MB	340.9 MB	1.3 MB	340.9 KB
2322	88/ddd136	13160604	ame_run_shuffle (2380)	CACHED	0	2021-09-14 15:39:35.635	10s	145ms	9.3%	0	0	356.6 KB	240.9 KB
2261	a0/3c49f9	13160540	ame_run_shuffle (2316)	CACHED	0	2021-09-14 15:39:20.824	9.8s	166ms	12.6%	0	0	362.7 KB	248.6 KB
2361	25/a865c6	13160628	ame_run_shuffle (2405)	CACHED	0	2021-09-14 15:39:35.934	14.8s	301ms	19.8%	0	0	617.2 KB	352.7 KB
2211	5f/c5d4e7	13160372	ame_run_shuffle (2229)	CACHED	0	2021-09-14 15:38:45.659	10s	1.8s	55.5%	11.8 MB	340.8 MB	568.8 KB	275.1 KB
2251	d6/c20a08	13160516	ame_run_shuffle (2293)	CACHED	0	2021-09-14 15:39:15.797	19.8s	11s	68.5%	17.1 MB	340.8 MB	1.4 MB	404.7 KB
2257	ed/f33ce5	13160531	ame_run_shuffle (2307)	CACHED	0	2021-09-14 15:39:20.709	9.9s	131ms	5.7%	0	0	363.9 KB	245.9 KB
2264	54/0f88b1	13160549	ame_run_shuffle (2325)	CACHED	0	2021-09-14 15:39:25.635	10s	153ms	9.9%	0	0	361.8 KB	247.6 KB
2355	20/254341	13160623	ame_run_shuffle (2400)	CACHED	0	2021-09-14 15:39:35.872	14.8s	1.7s	49.6%	11.8 MB	340.8 MB	523.1 KB	254.2 KB
2366	fa/ab32c9	13160615	ame_run_shuffle (2392)	CACHED	0	2021-09-14 15:39:35.762	19.9s	11.2s	68.1%	17.2 MB	340.8 MB	1.4 MB	349 KB
2360	7f/eb0b54	13160626	ame_run_shuffle (2403)	CACHED	0	2021-09-14 15:39:35.910	14.8s	2.6s	67.8%	13.7 MB	340.9 MB	995 KB	286.1 KB
2267	a1/22abca	13160548	ame_run_shuffle (2324)	CACHED	0	2021-09-14 15:39:20.915	14.7s	151ms	9.6%	0	0	362 KB	243.7 KB
2266	c4/45a449	13160552	ame_run_shuffle (2328)	CACHED	0	2021-09-14 15:39:25.670	10s	1.1s	46.5%	11.7 MB	340.8 MB	529.3 KB	342.1 KB
2372	f5/08c280	13160645	ame_run_shuffle (2421)	CACHED	0	2021-09-14 15:39:40.745	24.9s	14s	68.5%	15 MB	340.9 MB	1.3 MB	695.2 KB
2367	1c/f88d99	13160641	ame_run_shuffle (2417)	CACHED	0	2021-09-14 15:39:40.702	10s	317ms	23.3%	0	0	665.1 KB	367.8 KB
2263	9b/3a1b2d	13160529	ame_run_shuffle (2306)	CACHED	0	2021-09-14 15:39:20.681	10s	165ms	9.3%	0	0	364.1 KB	245.2 KB
2262	ce/52cae9	13160542	ame_run_shuffle (2318)	CACHED	0	2021-09-14 15:39:20.844	9.8s	157ms	9.7%	0	0	362.9 KB	254 KB
2374	21/4e125d	13160648	ame_run_shuffle (2424)	CACHED	0	2021-09-14 15:39:40.781	14.9s	257ms	19.6%	0	0	589.6 KB	354.3 KB
2375	44/d22b64	13160618	ame_run_shuffle (2395)	CACHED	0	2021-09-14 15:39:35.808	19.8s	7s	67.0%	14.4 MB	340.9 MB	1.3 MB	327.7 KB
2376	cb/41de0d	13160647	ame_run_shuffle (2423)	CACHED	0	2021-09-14 15:39:40.766	14.9s	207ms	14.6%	0	0	589.8 KB	336.6 KB
2239	2a/9899bd	13160504	ame_run_shuffle (2281)	CACHED	0	2021-09-14 15:39:15.643	10s	165ms	8.4%	0	0	377.3 KB	264 KB
2370	9a/86cba9	13160644	ame_run_shuffle (2420)	CACHED	0	2021-09-14 15:39:40.735	24.9s	14.3s	70.2%	14.7 MB	340.8 MB	1.1 MB	919.7 KB
2368	7e/180fc1	13160643	ame_run_shuffle (2419)	CACHED	0	2021-09-14 15:39:40.724	49.9s	37.8s	76.9%	18.7 MB	340.8 MB	1.7 MB	2 MB
2369	27/210ee9	13160620	ame_run_shuffle (2397)	CACHED	0	2021-09-14 15:39:35.829	9.8s	137ms	5.1%	0	0	355.6 KB	243.2 KB
2285	f5/ddbb77	13160543	ame_run_shuffle (2319)	CACHED	0	2021-09-14 15:39:20.860	14.8s	1.8s	51.5%	11.7 MB	340.8 MB	530.2 KB	269.3 KB
2377	b2/3072be	13160619	ame_run_shuffle (2396)	CACHED	0	2021-09-14 15:39:35.819	9.8s	137ms	10.8%	0	0	355.8 KB	240.1 KB
2378	7b/a83af3	13160649	ame_run_shuffle (2425)	CACHED	0	2021-09-14 15:39:40.805	14.8s	288ms	17.7%	0	0	589.6 KB	371.6 KB
2272	a5/b822a1	13160546	ame_run_shuffle (2322)	CACHED	0	2021-09-14 15:39:20.894	14.7s	5.1s	67.6%	13.9 MB	340.9 MB	1002.1 KB	288.6 KB
2371	14/2d5415	13160646	ame_run_shuffle (2422)	CACHED	0	2021-09-14 15:39:40.756	34.9s	20.3s	68.5%	15.1 MB	340.9 MB	1.5 MB	2.1 MB
2323	9c/31eaa0	13160597	ame_run_shuffle (2374)	CACHED	0	2021-09-14 15:39:30.896	24.7s	12.8s	69.3%	17.6 MB	340.8 MB	1.4 MB	370.5 KB
2380	a9/b99b90	13160652	ame_run_shuffle (2428)	CACHED	0	2021-09-14 15:39:40.838	44.8s	31.8s	72.4%	17.9 MB	340.8 MB	1.6 MB	2.4 MB
2379	36/d0f72a	13160651	ame_run_shuffle (2427)	CACHED	0	2021-09-14 15:39:40.827	14.8s	3.7s	62.3%	12.3 MB	340.8 MB	757.2 KB	926.8 KB
2382	98/9566c4	13160655	ame_run_shuffle (2431)	CACHED	0	2021-09-14 15:39:45.633	30s	18.5s	69.1%	14.9 MB	340.9 MB	1.5 MB	2 MB
2275	2f/d194b0	13160527	ame_run_shuffle (2304)	CACHED	0	2021-09-14 15:39:20.654	10s	4.6s	66.4%	13.5 MB	340.9 MB	1007.6 KB	320.8 KB
2373	67/cde7e9	13160650	ame_run_shuffle (2426)	CACHED	0	2021-09-14 15:39:40.815	14.8s	262ms	21.4%	0	0	589.8 KB	341.4 KB
2383	d1/33543c	13160654	ame_run_shuffle (2430)	CACHED	0	2021-09-14 15:39:40.872	24.8s	10.9s	68.2%	14.3 MB	340.9 MB	1.2 MB	1.3 MB
2350	10/286fa3	13160624	ame_run_shuffle (2401)	CACHED	0	2021-09-14 15:39:35.884	19.7s	9.4s	69.0%	17.2 MB	340.8 MB	1.3 MB	380.1 KB
2284	fe/0607e7	13160550	ame_run_shuffle (2326)	CACHED	0	2021-09-14 15:39:25.647	10s	169ms	8.4%	0	0	361.8 KB	242.6 KB
2248	74/6c3ec2	13160514	ame_run_shuffle (2291)	CACHED	0	2021-09-14 15:39:15.765	9.9s	165ms	9.2%	0	0	363.4 KB	246.3 KB
2386	37/fd25fb	13160657	ame_run_shuffle (2433)	CACHED	0	2021-09-14 15:39:45.656	10s	207ms	19.6%	0	0	604.6 KB	352.1 KB
2388	8c/afb919	13160659	ame_run_shuffle (2435)	CACHED	0	2021-09-14 15:39:45.688	10s	301ms	19.0%	0	0	604.8 KB	345.3 KB
2390	2b/c0dfb4	13160661	ame_run_shuffle (2437)	CACHED	0	2021-09-14 15:39:45.711	44.9s	34.7s	72.2%	18.2 MB	340.8 MB	1.6 MB	2.6 MB
2280	02/4fcf0b	13160538	ame_run_shuffle (2314)	CACHED	0	2021-09-14 15:39:20.785	14.9s	4.4s	70.4%	14.5 MB	340.9 MB	1.3 MB	355 KB
2319	81/9d3b1b	13160599	ame_run_shuffle (2376)	CACHED	0	2021-09-14 15:39:30.916	19.8s	4.8s	67.4%	13.6 MB	340.9 MB	1001.6 KB	302.9 KB
2197	07/3a6cd5	13160482	ame_run_shuffle (2260)	CACHED	0	2021-09-14 15:39:05.889	19.7s	6.6s	69.1%	14.5 MB	340.9 MB	1.3 MB	372.2 KB
2184	ac/92ee9a	13160449	ame_run_shuffle (2224)	CACHED	0	2021-09-14 15:39:00.748	19.9s	9.4s	66.0%	14.6 MB	340.9 MB	1.3 MB	336.3 KB
2384	e4/18c9f0	13160642	ame_run_shuffle (2418)	CACHED	0	2021-09-14 15:39:40.713	14.9s	4.3s	66.4%	12.7 MB	340.8 MB	832.5 KB	909.1 KB
2094	e1/50c23f	13160361	ame_run_shuffle (2138)	CACHED	0	2021-09-14 15:38:40.685	10s	178ms	12.7%	0	0	379.9 KB	251 KB
2183	09/260b98	13160380	ame_run_shuffle (2237)	CACHED	0	2021-09-14 15:38:45.837	9.8s	175ms	12.3%	0	0	382.5 KB	251.4 KB
2270	bd/8a8090	13160526	ame_run_shuffle (2303)	CACHED	0	2021-09-14 15:39:20.638	15s	5.7s	65.9%	13.4 MB	340.8 MB	851.3 KB	364.8 KB
2351	15/9f9448	13160589	ame_run_shuffle (2366)	CACHED	0	2021-09-14 15:39:30.813	14.8s	4.9s	68.3%	13.7 MB	340.8 MB	840.4 KB	283.9 KB
2381	dc/edc81c	13160653	ame_run_shuffle (2429)	CACHED	0	2021-09-14 15:39:40.859	19.8s	7.5s	70.7%	14.1 MB	340.8 MB	1 MB	1.4 MB
2334	be/a62f5a	13160609	ame_run_shuffle (2385)	CACHED	0	2021-09-14 15:39:35.695	15s	4.7s	65.8%	13.6 MB	340.9 MB	996.1 KB	294.6 KB
2389	32/fe4803	13160660	ame_run_shuffle (2436)	CACHED	0	2021-09-14 15:39:45.698	14.9s	3.3s	63.7%	12.5 MB	340.8 MB	772.2 KB	868 KB
2392	ed/ea01f5	13160586	ame_run_shuffle (2363)	CACHED	0	2021-09-14 15:39:30.780	9.9s	132ms	5.2%	0	0	357.6 KB	241.1 KB
2397	42/998ed9	13160665	ame_run_shuffle (2441)	CACHED	0	2021-09-14 15:39:45.763	14.9s	2.2s	66.1%	2.7 MB	11 MB	6.2 MB	2.7 MB
2401	0f/2e518e	13160669	ame_run_shuffle (2445)	CACHED	0	2021-09-14 15:39:45.804	4m 25s	4m 11s	86.6%	45.8 MB	340.8 MB	6.4 MB	45.5 MB
2396	63/0cec5a	13160636	ame_run_shuffle (2412)	CACHED	0	2021-09-14 15:39:40.635	20s	12s	68.4%	14.4 MB	340.9 MB	1.2 MB	1 MB
2400	a2/0b3bf2	13160668	ame_run_shuffle (2444)	CACHED	0	2021-09-14 15:39:45.795	14.8s	3.9s	62.1%	45.2 MB	340.7 MB	6.2 MB	2.7 MB
2398	ee/9a7db9	13160666	ame_run_shuffle (2442)	CACHED	0	2021-09-14 15:39:45.775	14.9s	2.6s	67.0%	2.7 MB	11 MB	6.2 MB	3.1 MB
2404	b2/debd1c	13160637	ame_run_shuffle (2413)	CACHED	0	2021-09-14 15:39:40.648	35s	24.5s	70.5%	15.6 MB	340.9 MB	1.6 MB	1.9 MB
2395	2e/f6af6c	13160664	ame_run_shuffle (2440)	CACHED	0	2021-09-14 15:39:45.751	29m 15s	29m 4s	93.2%	49.4 MB	340.9 MB	7.1 MB	276.9 MB
2393	2c/a01a55	13160662	ame_run_shuffle (2438)	CACHED	0	2021-09-14 15:39:45.722	24.9s	12.8s	68.0%	14.1 MB	340.8 MB	1.1 MB	1.3 MB
2387	42/5c6392	13160658	ame_run_shuffle (2434)	CACHED	0	2021-09-14 15:39:45.671	10s	308ms	22.5%	0	0	604.6 KB	352 KB
2403	6a/526a65	13160671	ame_run_shuffle (2447)	CACHED	0	2021-09-14 15:39:45.830	11m 10s	10m 58s	88.2%	48.4 MB	340.8 MB	6.7 MB	112.7 MB
2391	56/1e0df9	13160638	ame_run_shuffle (2414)	CACHED	0	2021-09-14 15:39:40.658	10.1s	325ms	21.4%	0	0	665.1 KB	368.9 KB
2402	07/43ce90	13160670	ame_run_shuffle (2446)	CACHED	0	2021-09-14 15:39:45.817	33m 20s	33m 6s	94.1%	51.9 MB	340.8 MB	7.2 MB	314.1 MB
2394	f3/f28778	13160634	ame_run_shuffle (2411)	CACHED	0	2021-09-14 15:39:36.007	29.6s	15.1s	68.0%	14.6 MB	340.8 MB	1.1 MB	1 MB
2385	c1/06d97b	13160656	ame_run_shuffle (2432)	CACHED	0	2021-09-14 15:39:45.646	10s	213ms	15.2%	0	0	604.8 KB	350.4 KB
2283	3b/d55f62	13160544	ame_run_shuffle (2320)	CACHED	0	2021-09-14 15:39:20.874	24.8s	12.1s	69.1%	17.5 MB	340.8 MB	1.4 MB	388 KB
2399	a5/618e2f	13160667	ame_run_shuffle (2443)	CACHED	0	2021-09-14 15:39:45.784	14.8s	4.2s	62.7%	44.9 MB	340.7 MB	6.2 MB	2.7 MB
2354	15/b4a138	13160613	ame_run_shuffle (2390)	CACHED	0	2021-09-14 15:39:35.738	9.9s	166ms	13.2%	0	0	360.9 KB	243.1 KB
2408	6e/1b8d2c	13160677	ame_run_shuffle (2453)	CACHED	0	2021-09-14 15:39:46.013	14.6s	770ms	37.3%	2.7 MB	11 MB	1.4 MB	726 KB
2410	56/f89535	13160678	ame_run_shuffle (2454)	CACHED	0	2021-09-14 15:39:46.036	34.6s	19.7s	69.6%	17.3 MB	340.8 MB	1.5 MB	5 MB
2409	a9/5419b1	13160680	ame_run_shuffle (2456)	CACHED	0	2021-09-14 15:39:46.069	1m 15s	58.3s	79.7%	19.3 MB	340.8 MB	1.9 MB	5.3 MB
2411	15/b5f353	13160679	ame_run_shuffle (2455)	CACHED	0	2021-09-14 15:39:46.053	2m 55s	2m 42s	85.1%	22.9 MB	340.8 MB	2.4 MB	18.1 MB
2406	cd/1ed915	13160673	ame_run_shuffle (2449)	CACHED	0	2021-09-14 15:39:45.859	2m	1m 50s	83.3%	19.9 MB	340.9 MB	2.3 MB	14.8 MB
2405	85/750bf2	13160672	ame_run_shuffle (2448)	CACHED	0	2021-09-14 15:39:45.843	6m 15s	6m 5s	86.7%	48.4 MB	340.9 MB	6.8 MB	105.2 MB
2407	12/f77640	13160674	ame_run_shuffle (2450)	CACHED	0	2021-09-14 15:39:45.872	14.8s	715ms	37.2%	2.8 MB	11 MB	1.4 MB	679.9 KB
2412	af/75d6e5	13160681	ame_run_shuffle (2457)	CACHED	0	2021-09-14 15:39:50.679	54.9s	44.5s	77.1%	19.1 MB	340.9 MB	2 MB	4.7 MB
2416	46/2fb141	13158090	ame_run_shuffle (4)	CACHED	0	2021-09-14 15:21:50.749	9.9s	282ms	6.1%	0	0	369.9 KB	252.4 KB
2417	b9/a35d30	13158089	ame_run_shuffle (5)	CACHED	0	2021-09-14 15:21:50.724	9.9s	225ms	14.4%	0	0	370.1 KB	261.3 KB
2423	91/c15e3e	13158103	ame_run_shuffle (16)	CACHED	0	2021-09-14 15:21:50.976	5m 40s	5m 13s	87.4%	22.9 MB	340.8 MB	3 MB	74.3 MB
2419	37/2588a4	13158095	ame_run_shuffle (10)	CACHED	0	2021-09-14 15:21:50.833	3m 50s	3m 33s	85.7%	20 MB	340.9 MB	2.9 MB	61.9 MB
2418	7b/295258	13158091	ame_run_shuffle (6)	CACHED	0	2021-09-14 15:21:50.767	15s	3.2s	62.7%	11.6 MB	340.8 MB	537.4 KB	304.6 KB
2413	5c/3c3ff4	13158087	ame_run_shuffle (1)	CACHED	0	2021-09-14 15:21:50.683	24.9s	16.7s	68.7%	14.7 MB	340.9 MB	1.3 MB	317.2 KB
2425	21/883c5a	13158096	ame_run_shuffle (11)	CACHED	0	2021-09-14 15:21:50.856	19.8s	801ms	38.5%	2.7 MB	11 MB	2 MB	1 MB
2421	85/bba2f0	13158098	ame_run_shuffle (12)	CACHED	0	2021-09-14 15:21:50.886	24.7s	844ms	40.7%	2.7 MB	11 MB	2 MB	1.1 MB
2427	fe/a5b697	13158099	ame_run_shuffle (14)	CACHED	0	2021-09-14 15:21:50.905	24.7s	900ms	41.6%	2.7 MB	11 MB	2 MB	1019.4 KB
2426	b8/29bcf2	13158094	ame_run_shuffle (9)	CACHED	0	2021-09-14 15:21:50.820	30s	12.4s	67.0%	13.6 MB	340.9 MB	1009.3 KB	303.2 KB
2414	1a/5d3b58	13158088	ame_run_shuffle (2)	CACHED	0	2021-09-14 15:21:50.703	9.9s	203ms	11.2%	0	0	370.1 KB	254.3 KB
2422	f5/f11af8	13158100	ame_run_shuffle (15)	CACHED	0	2021-09-14 15:21:50.918	1m 5s	39.8s	75.6%	17.1 MB	340.8 MB	2.2 MB	12.4 MB
2420	e0/04c175	13158097	ame_run_shuffle (13)	CACHED	0	2021-09-14 15:21:50.872	24.7s	867ms	41.3%	2.6 MB	11 MB	2 MB	1 MB
2424	6a/f9d34f	13158093	ame_run_shuffle (8)	CACHED	0	2021-09-14 15:21:50.800	30s	12.3s	67.1%	13.7 MB	340.8 MB	852.9 KB	331.7 KB
2415	9d/0dc67a	13158086	ame_run_shuffle (3)	CACHED	0	2021-09-14 15:21:50.652	9.9s	353ms	7.7%	0	0	369.9 KB	259.5 KB
2429	4f/29153d	13160676	ame_run_shuffle (2452)	CACHED	0	2021-09-14 15:39:45.898	14.7s	797ms	38.1%	2.8 MB	11 MB	1.4 MB	684.1 KB
2428	f0/36a35e	13160675	ame_run_shuffle (2451)	CACHED	0	2021-09-14 15:39:45.885	14.8s	684ms	36.3%	2.8 MB	11 MB	1.4 MB	675.5 KB
2430	34/792279	13160663	ame_run_shuffle (2439)	CACHED	0	2021-09-14 15:39:45.733	24.9s	12.1s	66.5%	14.2 MB	340.9 MB	1.2 MB	638.8 KB
2439	f6/52c052	13158109	ame_run_shuffle (25)	CACHED	0	2021-09-14 15:21:51.068	1m 50s	1m 18s	81.4%	18.4 MB	340.8 MB	1.8 MB	7.7 MB
2437	f3/40f38e	13158108	ame_run_shuffle (23)	CACHED	0	2021-09-14 15:21:51.054	34.7s	408ms	27.8%	0	0	824.5 KB	454.9 KB
2434	e0/360a28	13158106	ame_run_shuffle (20)	CACHED	0	2021-09-14 15:21:51.024	30s	386ms	23.1%	0	0	824.5 KB	470.8 KB
2431	95/e8559b	13158101	ame_run_shuffle (17)	CACHED	0	2021-09-14 15:21:50.942	2m 30s	2m 2s	84.4%	19 MB	340.8 MB	2.5 MB	27.7 MB
2432	d6/ea287b	13158104	ame_run_shuffle (18)	CACHED	0	2021-09-14 15:21:50.997	1m 30s	1m	84.9%	19.1 MB	340.9 MB	2.6 MB	31.3 MB
2433	32/27746b	13158102	ame_run_shuffle (19)	CACHED	0	2021-09-14 15:21:50.958	1m 15s	46.4s	77.5%	15.2 MB	340.9 MB	1.7 MB	7.1 MB
2440	af/5f1a66	13158112	ame_run_shuffle (26)	CACHED	0	2021-09-14 15:21:51.111	1m 9s	32.3s	73.4%	14.5 MB	340.8 MB	1.3 MB	3.1 MB
2435	6f/0bd850	13158107	ame_run_shuffle (21)	CACHED	0	2021-09-14 15:21:51.038	34.6s	362ms	24.4%	0	0	824.3 KB	470.8 KB
2438	b0/65a849	13158111	ame_run_shuffle (24)	CACHED	0	2021-09-14 15:21:51.098	44.5s	9.5s	66.2%	13 MB	340.8 MB	991.8 KB	2 MB
2436	41/609253	13158105	ame_run_shuffle (22)	CACHED	0	2021-09-14 15:21:51.010	29.9s	384ms	23.2%	0	0	824.3 KB	465.3 KB
2441	8f/843db6	13158110	ame_run_shuffle (27)	CACHED	0	2021-09-14 15:21:51.082	1m 5s	32.6s	72.3%	14.5 MB	340.9 MB	1.4 MB	2.9 MB
